city	state_id	lat	lng
Halfway	MO	37.6189	-93.2387
Kellyton	AL	32.9791	-86.0358
Rock	MI	46.0686	-87.1616
Monument	OR	44.8208	-119.4209
Campo	CO	37.1047	-102.5786
Stanchfield	MN	45.6656	-93.1831
Big_Creek	CA	37.2035	-119.2485
Bena	MN	47.3404	-94.206
Cantrall	IL	39.9353	-89.6788
Retsof	NY	42.8325	-77.8756
Deer_Creek	OK	36.8068	-97.5195
Myrtlewood	AL	32.2521	-87.9492
Woodbine	KS	38.7956	-96.9594
Marietta	NC	34.3683	-79.1249
Brooks	MN	47.8165	-96.0036
Farmington	WA	47.0887	-117.0464
Hartwick	IA	41.7856	-92.3452
Stonega	VA	36.9522	-82.7899
Center_Junction	IA	42.1142	-91.0904
Fairfax	SD	43.0281	-98.889
Covington	MI	46.5388	-88.5522
Bellamy	AL	32.4582	-88.1277
Hammond	MN	44.2226	-92.3743
Sandyville	OH	40.6466	-81.3671
Sammy_Martinez	TX	26.4329	-98.7512
Conger	MN	43.6153	-93.5275
Pottersville	NY	43.7363	-73.8211
Naples	IL	39.7534	-90.6069
Ginger_Blue	MO	36.5899	-94.4596
Adrian	TX	35.2741	-102.6672
Ross_Corner	NJ	41.1243	-74.719
St._Augustine	IL	40.7213	-90.4069
Franklin	MO	39.0111	-92.755
Laredo	MO	40.026	-93.448
Port_Elizabeth	NJ	39.3079	-74.9757
Chewalla	TN	35.0209	-88.6426
Venedy	IL	38.3966	-89.6456
Leipsic	DE	39.243	-75.5155
Economy	IN	39.9774	-85.0868
Fair_Oaks	OR	43.4109	-123.2194
Merriman	NE	42.923	-101.6997
Amargosa	TX	27.8916	-98.1086
Huntington_Center	VT	44.2906	-72.9672
Loyal	OK	35.9727	-98.1182
Greenland	MI	46.7803	-89.0954
Aubrey	AR	34.7197	-90.8975
Dupuyer	MT	48.1868	-112.4771
Chugcreek	WY	42.0535	-104.9079
Edgar	MT	45.4636	-108.8552
Summerville	OR	45.4897	-118.004
Conkling_Park	ID	47.3998	-116.7704
Kahlotus	WA	46.6433	-118.5559
Wortham	MO	37.8401	-90.6076
Upper_Elochoman	WA	46.2404	-123.3246
Aleknagik	AK	59.2946	-158.6896
Dover	IL	41.434	-89.3961
Alden	MI	44.8792	-85.2729
East_Rochester	OH	40.7495	-81.0401
Princeton	NE	40.576	-96.706
Loma_Linda	TX	28.007	-97.4994
Marksboro	NJ	40.9811	-74.9082
Ritchie	IL	41.2557	-88.1158
Falling_Spring	WV	37.9926	-80.3576
Big_Bend	CA	41.0108	-121.924
Syracuse	MO	38.6695	-92.8764
Leshara	NE	41.3298	-96.4292
Alto	WI	43.6728	-88.7949
Wakulla	NC	34.797	-79.2559
Twin_Lakes	OK	35.8679	-97.6653
Seven_Oaks	TX	30.8518	-94.8578
Kingsbury_Colony	MT	48.3044	-112.4846
East_Fairview	ND	47.8554	-104.0375
Frierson	LA	32.2486	-93.6895
Bull_Hollow	OK	36.3046	-94.9008
Weldon_Spring_Heights	MO	38.7041	-90.6855
Lookeba	OK	35.363	-98.3638
Moscow	OH	38.8601	-84.2281
Redings_Mill	MO	37.0196	-94.517
Meadowbrook_Farm	KY	38.2783	-85.5748
Jerusalem	OH	39.8519	-81.096
Rocky_Comfort	MO	36.7424	-94.0904
Black_Butte_Ranch	OR	44.3578	-121.6588
Clearmont	WY	44.6397	-106.3815
Bluff	UT	37.2871	-109.573
Enterprise	OK	35.2248	-95.3768
Mount_Laguna	CA	32.8711	-116.4247
Mitchell	GA	33.2198	-82.7032
La_Fayette	IL	41.1095	-89.9736
Mount_Etna	IN	40.7411	-85.5619
New_Boston	PA	40.7985	-76.1503
Boxholm	IA	42.1736	-94.1061
Hunter	AR	35.0546	-91.1227
Conway	MI	45.4188	-84.8634
Rockville	SC	32.6024	-80.1935
Wilson	OH	39.8598	-81.0689
Longtown	MO	37.6702	-89.7741
Parkerville	KS	38.7638	-96.6615
Rarden	OH	38.9233	-83.2423
Bogue	KS	39.3595	-99.6874
Three_Mile_Bay	NY	44.0839	-76.1976
Fidelity	IL	39.1546	-90.1644
Porcupine	ND	46.2218	-101.0999
Holland	MO	36.0571	-89.8705
Branchville	VA	36.5698	-77.2501
Borrego_Pass	NM	35.5664	-108.0165
Wann	OK	36.9146	-95.8047
Webster	IA	41.4385	-92.1717
Fishtail	MT	45.448	-109.5083
Hamorton	PA	39.8679	-75.6517
Hingham	MT	48.5554	-110.4213
Fortuna	MO	38.5676	-92.797
Godfrey	GA	33.4513	-83.503
Singers_Glen	VA	38.55	-78.9143
Dayton	MT	47.8643	-114.2765
Moore	TX	29.0574	-99.0069
Broadwater	NE	41.598	-102.8525
Lexa	AR	34.5983	-90.7519
Mount_Hope	OH	40.6241	-81.7766
Vona	CO	39.3021	-102.7434
Ocoee	TN	35.1235	-84.7167
Reliance	SD	43.88	-99.6018
Hookstown	PA	40.5989	-80.4738
Seba_Dalkai	AZ	35.4816	-110.4562
Gann	OH	40.4692	-82.1913
Keomah_Village	IA	41.2885	-92.5368
Andover	IA	41.9801	-90.2528
Burrows	IN	40.677	-86.5093
Rangerville	TX	26.105	-97.7373
Bloomfield	IL	40.0174	-91.3028
Hull	GA	34.0155	-83.2938
Smiths_Ferry	ID	44.299	-116.0783
Elizaville	KY	38.4167	-83.8243
Y-O_Ranch	WY	42.0351	-104.923
Melbeta	NE	41.7819	-103.5171
Hillsboro	MD	38.917	-75.9416
Farmington	KY	36.6691	-88.5276
Theodosia	MO	36.5807	-92.6638
Lower_Salem	OH	39.5635	-81.3942
Kickapoo_Tribal_Center	KS	39.6722	-95.6453
Lowpoint	IL	40.8729	-89.3138
Bayfront	WI	46.6235	-90.7898
Elk_River	ID	46.7828	-116.181
Forestville	MI	43.6599	-82.6126
Chest_Springs	PA	40.5781	-78.6107
Broseley	MO	36.6754	-90.2441
St._Xavier	MT	45.457	-107.725
Ware_Place	SC	34.6266	-82.3881
Burbank	OK	36.6964	-96.7293
Sehili	AZ	36.2807	-109.1814
Foxhome	MN	46.2769	-96.3122
Foss	OK	35.45	-99.1707
Kenefic	OK	34.15	-96.3644
Bennett_Springs	NV	37.7141	-114.4667
Kopperl	TX	32.07	-97.4991
Bronaugh	MO	37.694	-94.4683
Copper_Harbor	MI	47.47	-87.8767
Laurel_Mountain	PA	40.2112	-79.1851
Haynes	AR	34.8909	-90.7926
Fulton	KS	38.0098	-94.7197
Five_Points	AL	33.0173	-85.3516
Ironton	MI	45.257	-85.1929
Iglesia_Antigua	TX	26.0748	-97.8342
Archer	IA	43.115	-95.7442
Normandy	TN	35.4523	-86.2582
Benjamin_Perez	TX	26.406	-98.8997
Angelica	WI	44.675	-88.3216
Fence_Lake	NM	34.6534	-108.6738
Princeton	ID	46.9152	-116.8315
Kingston	IL	39.8198	-91.0274
Scotland	IN	38.9091	-86.9047
Glasgow	IL	39.5487	-90.48
Round_Top	TX	30.0639	-96.6957
New_Buffalo	PA	40.4542	-76.9703
Goodell	IA	42.9238	-93.6141
Buffalo_Gap	SD	43.4921	-103.3154
Leadore	ID	44.6802	-113.3592
Steuben	WI	43.1833	-90.8569
Millerville	MN	46.0691	-95.5569
Forest_River	ND	48.2166	-97.4703
Nunez	GA	32.4919	-82.3467
Westfield	IA	42.7562	-96.6054
Roe	AR	34.6311	-91.3861
Viking	MN	48.2182	-96.4068
Conde	SD	45.1573	-98.0955
Ponderosa	NM	35.6555	-106.6544
Glenham	SD	45.533	-100.2711
Java	SD	45.5038	-99.8839
Pick_City	ND	47.511	-101.4574
Hanover	WI	42.6389	-89.1712
Baylis	IL	39.7294	-90.9094
Flute_Springs	OK	35.623	-94.8044
Capulin	CO	37.2819	-106.105
Reedy	WV	38.8996	-81.4264
State_Line_City	IN	40.1974	-87.527
Chester	OK	36.2165	-98.9208
La_Tierra	NM	35.7473	-106.0308
Lebam	WA	46.564	-123.5508
Francestown	NH	42.9895	-71.8141
Londonderry	VT	43.2278	-72.8083
Haines_Falls	NY	42.197	-74.1009
Rainsburg	PA	39.8956	-78.5174
Denison	KS	39.3938	-95.6285
Mount_Union	IA	41.0576	-91.3914
Riddleville	GA	32.9069	-82.6661
Spragueville	IA	42.0716	-90.4327
Tabiona	UT	40.3544	-110.7096
Kirvin	TX	31.7671	-96.33
Cable	IL	41.2798	-90.5056
Bartlett	NE	41.8839	-98.5527
Harper	OR	43.857	-117.6265
Darling	MS	34.3591	-90.2754
Curdsville	KY	37.7353	-87.3327
Free_Union	VA	38.1539	-78.5594
Pump_Back	OK	36.2707	-95.1178
Darrow	LA	30.1212	-90.9843
Linds_Crossing	PA	40.4389	-78.3198
Sweet_Water_Village	AZ	33.1274	-111.8424
Wardsboro	VT	43.0435	-72.7889
Brumley	MO	38.088	-92.4845
Mendeltna	AK	62.1359	-146.5388
Wiota	WI	42.6368	-89.9493
Cresbard	SD	45.1692	-98.9477
Nile	WA	46.8349	-120.9438
Russian_Mission	AK	61.7825	-161.3567
Munjor	KS	38.8089	-99.2674
Walthall	MS	33.6069	-89.2787
Guys_Mills	PA	41.6308	-79.976
Waterloo	AL	34.9173	-88.0654
Huron	TN	35.5935	-88.5361
Lacassine	LA	30.2331	-92.9208
Hastings	OK	34.2243	-98.1088
Sharon	OK	36.2755	-99.3381
Somers	IA	42.3788	-94.431
Big_Lagoon	CA	41.1593	-124.1301
Haywood_City	MO	37.0117	-89.6003
Marne	IA	41.4489	-95.1109
Upperville	VA	38.9926	-77.8821
McCracken	KS	38.5821	-99.5684
Cottonwood	OK	34.554	-96.2038
Niotaze	KS	37.0678	-96.0147
Mount_Ayr	IN	40.9522	-87.2993
Inger	MN	47.558	-93.9794
Miller's_Cove	TX	33.156	-95.1147
Hunnewell	KS	37.0042	-97.4076
Lynnville	IL	39.6858	-90.3459
Rossmore	WV	37.805	-81.9923
Bath	SD	45.4692	-98.3236
New_Cambria	KS	38.879	-97.5066
Eureka	MI	43.1036	-84.5136
Tullahassee	OK	35.8406	-95.4383
Dickerson_City	FL	30.4827	-87.0651
Whitingham	VT	42.7892	-72.8834
Biggersville	MS	34.8367	-88.5639
Rapelje	MT	45.972	-109.2579
Dudley	MO	36.7898	-90.0918
Portal	ND	48.9947	-102.5479
Downsville	LA	32.6264	-92.4129
Dryville	PA	40.4623	-75.7532
Griffin	IN	38.2043	-87.915
Scottsburg	VA	36.7588	-78.7914
Diehlstadt	MO	36.9593	-89.4324
Van	WV	37.9712	-81.7138
Papineau	IL	40.9678	-87.7163
Poole	KY	37.6392	-87.6447
Cleveland	ND	46.891	-99.1195
Holcomb	MS	33.7642	-89.9732
Round_Mountain	TX	30.4299	-98.3607
Arion	IA	41.9478	-95.4624
Cedar_Crest	PA	40.3966	-77.8858
Vandiver	MO	39.1621	-91.8473
Gem	KS	39.426	-100.8973
New_Rockport_Colony	MT	47.8598	-112.0349
Kirwin	KS	39.6698	-99.1217
Saint_Benedict	KS	39.8928	-96.1029
Wildrose	ND	48.6299	-103.1837
Browning	IL	40.127	-90.373
Mashantucket	CT	41.4645	-71.9745
St._Charles	ID	42.1116	-111.3903
Pine_River	WI	44.1483	-89.0756
Redfield	TX	31.6811	-94.6629
Radnor	OH	40.3852	-83.1459
Rentiesville	OK	35.5336	-95.4848
Hasty	CO	38.0999	-102.9639
Dallas	SD	43.2379	-99.5175
Haleburg	AL	31.4099	-85.1381
Day	FL	30.195	-83.2909
Ventana	AZ	32.4681	-112.2434
Parrott	GA	31.8944	-84.5117
Stones_Landing	CA	40.6974	-120.731
Tar_Heel	NC	34.734	-78.791
Delaplaine	AR	36.2304	-90.7256
Milledgeville	OH	39.5932	-83.5878
Prestonville	KY	38.6805	-85.1931
Ratliff_City	OK	34.4492	-97.5155
St._Marys	IA	41.3077	-93.7337
Solway	MN	47.5211	-95.1303
Clarks_Hill	SC	33.6582	-82.166
Marmarth	ND	46.296	-103.9331
Hope	ID	48.2542	-116.3064
St._Donatus	IA	42.3624	-90.5422
Todd_Mission	TX	30.2613	-95.8298
Port_Alsworth	AK	60.1688	-154.3233
Stafford	OH	39.7124	-81.2766
Bark_Ranch	CO	40.1156	-105.4417
Yuma	TN	35.8438	-88.3372
Vale	SD	44.6183	-103.3986
Viola	DE	39.0429	-75.5715
Filer_City	MI	44.2149	-86.289
Raymond	OH	40.335	-83.4635
Judith_Gap	MT	46.6791	-109.7533
Turner	MI	44.1422	-83.7875
Greensburg	MD	39.6806	-77.5615
Muncie	IL	40.1161	-87.8431
Ali_Chuk	AZ	31.8169	-112.5584
Dover	MO	39.1942	-93.6896
Columbus	IL	39.9883	-91.1456
Harrisville	WI	43.8808	-89.4078
Brookhurst	WY	42.8618	-106.2272
Roscoe	NE	41.1316	-101.5852
Westport	SD	45.6478	-98.4981
Canjilon	NM	36.484	-106.4334
Flaxton	ND	48.8974	-102.3933
Welty	OK	35.6257	-96.4195
Chical	NM	34.8658	-106.6671
Rosalia	KS	37.8158	-96.625
Ormsby	MN	43.8503	-94.6986
Kettlersville	OH	40.4389	-84.2598
West_Elkton	OH	39.5881	-84.5597
Colony	OK	35.3486	-98.6715
Hartland	IL	42.3631	-88.5086
Saline?o_North	TX	26.5254	-99.0906
Glenville	NC	35.1718	-83.1273
New_Cambria	MO	39.7765	-92.7515
West_Amana	IA	41.8083	-91.9654
Fox_Lake	MT	47.6858	-104.6331
Liberty	KS	37.1564	-95.5977
Akhiok	AK	56.945	-154.215
Montmorenci	IN	40.4717	-87.0361
Bascom	FL	30.9278	-85.1181
Revillo	SD	45.0154	-96.5712
Sycamore	SC	33.0362	-81.2223
North_Lilbourn	MO	36.6018	-89.622
Ingalls	OK	36.1047	-96.8708
Conasauga	TN	35.0052	-84.7276
Felton	MN	47.0749	-96.5058
Novice	TX	31.9872	-99.6253
Danbury	WI	46.0088	-92.3777
Novelty	MO	40.0125	-92.2073
Grass_Range	MT	47.0261	-108.8031
Ramah	CO	39.1222	-104.1673
Gould	OK	34.6692	-99.7736
East_Salem	PA	40.6087	-77.237
Aragon	NM	33.8899	-108.5201
Oscarville	AK	60.7288	-161.7728
Waka	TX	36.2816	-101.0441
Swanton	NE	40.3795	-97.0799
Little_Bitterroot_Lake	MT	48.118	-114.7206
Otter_Creek	FL	29.3238	-82.7734
Slater	WY	41.8776	-104.7887
Fairview	VA	36.8292	-78.4653
Hindsville	AR	36.1458	-93.8627
Talmage	KS	39.0269	-97.2598
McKittrick	CA	35.298	-119.6249
Wingate	TX	32.0455	-100.104
Lincolnshire	KY	38.2238	-85.6216
Fort_Hill	OR	45.067	-123.5605
Teasdale	UT	38.2851	-111.4724
Goodwin	AR	34.9407	-91.0036
Colcord	WV	37.9451	-81.4374
Ayr	NE	40.4377	-98.4409
Atwood	OK	34.9549	-96.3367
Los_Altos	TX	27.4904	-99.3858
Brooks_Mill	PA	40.3737	-78.4236
Zap	ND	47.2847	-101.9233
Bondurant	WY	43.1948	-110.4026
New_Centerville	PA	39.9422	-79.1916
Lowndesboro	AL	32.2764	-86.6108
Dacoma	OK	36.6596	-98.5635
Swaledale	IA	42.9765	-93.3155
Bridgeport	OK	35.5476	-98.3775
Broughton	OH	41.088	-84.5349
Elkton	MN	43.6602	-92.7065
Sumner	MO	39.656	-93.2434
Elgin	OH	40.7427	-84.4762
Arlington	AZ	33.3346	-112.7747
La_Sal	UT	38.3026	-109.2646
Three_Rocks	CA	36.5051	-120.3936
El_Adobe	CA	35.2451	-118.9589
Petersburg	ND	48.0132	-98.0004
Woody_Creek	CO	39.2708	-106.8883
Scottsburg	NY	42.6639	-77.7123
West_Mineral	KS	37.2839	-94.9268
Olney	MT	48.5489	-114.5721
Pumpkin_Hollow	OK	36.0008	-94.837
Clear_Lake	SD	45.6933	-97.3572
Christopher_Creek	AZ	34.3206	-111.0071
Roscoe	MN	45.4323	-94.6364
Jewell_Ridge	VA	37.1857	-81.7874
Sproul	PA	40.2723	-78.4583
Lamar_Heights	MO	37.4937	-94.2955
Crook_City	SD	44.4381	-103.6434
Sanborn	ND	46.9428	-98.2238
Buckeye	IA	42.4195	-93.3758
Bearden	OK	35.3569	-96.3851
Lincoln	IA	42.2627	-92.6923
Pulcifer	WI	44.8476	-88.3592
Nescatunga	OK	36.7543	-98.156
Paden	MS	34.6603	-88.2606
Donegal	PA	40.112	-79.3808
Couderay	WI	45.7976	-91.3005
Anselmo	NE	41.6186	-99.8645
Round_Mountain	CA	40.8006	-121.9375
Lewis_and_Clark_Village	MO	39.5375	-95.0506
Steen	MN	43.5143	-96.2631
Edmonson	TX	34.2791	-101.8967
Hedrick	IN	40.3031	-87.4924
Prospect	LA	31.4488	-92.4968
McCool	MS	33.1995	-89.3418
Fortescue	NJ	39.2359	-75.1701
Beecher_Falls	VT	45.0091	-71.4936
Washington	CA	39.3591	-120.7905
Martinsburg	IA	41.1788	-92.2519
Weed	NM	32.8025	-105.5248
Shongaloo	LA	32.9416	-93.2955
Winston	MT	46.4684	-111.6653
Jamestown	LA	32.3397	-93.2065
Green	KS	39.4301	-96.9999
Oldham	SD	44.2281	-97.3096
Nathalie	VA	36.9381	-78.9422
Quemado	TX	28.9471	-100.6238
Monmouth	CA	36.5656	-119.7405
Casa	AR	35.0253	-93.0448
Bradgate	IA	42.803	-94.4201
Cedar	MI	44.8466	-85.7941
Brandt	SD	44.6669	-96.6252
Unionville	IA	40.8182	-92.6959
Meriden	IA	42.7946	-95.6341
Tustin	WI	44.1698	-88.896
Winslow	NE	41.6102	-96.5047
Hickory_Valley	TN	35.155	-89.126
Austwell	TX	28.3911	-96.8435
Elderon	WI	44.7843	-89.248
Lynxville	WI	43.2493	-91.0464
Hendersonville	PA	40.3007	-80.1583
Narka	KS	39.9598	-97.4268
Baldwin	IA	42.0731	-90.8386
Hyattville	WY	44.2498	-107.6148
Effie	MN	47.8412	-93.6377
Allenville	IL	39.5583	-88.5387
Weldon	IA	40.8973	-93.735
Porter	WA	46.9489	-123.2736
Lake_Valley	NM	36.0901	-108.1642
Warm_Springs	AR	36.4831	-91.049
Portland	CO	38.0892	-107.6952
Mazie	OK	36.1425	-95.3303
Gabbs	NV	38.8621	-117.933
Saddle_Ridge	CO	40.3134	-103.8023
Sawyer	KS	37.4985	-98.683
Old_Shawneetown	IL	37.6971	-88.1387
Bessemer_Bend	WY	42.7561	-106.5176
Chalkyitsik	AK	66.6469	-143.7821
Craig	MO	40.1923	-95.3743
Roscoe	MO	37.9774	-93.8138
Hoodsport	WA	47.4022	-123.1535
McKinney	KY	37.4531	-84.7577
Butterfield	TX	31.8426	-106.0822
Yoder	WY	41.917	-104.2955
Earlton	KS	37.5873	-95.4696
Brook_Park	MN	45.9484	-93.0728
Elizabeth	IN	38.1241	-85.9737
Adams	ND	48.4202	-98.0737
Dutch_Flat	CA	39.208	-120.8345
San_Cristobal	NM	36.6101	-105.6319
Waukeenah	FL	30.402	-83.96
Pascola	MO	36.2672	-89.8258
New_Morgan	PA	40.1834	-75.8896
Centropolis	KS	38.7166	-95.3498
La_Coma_Heights	TX	26.4394	-98.0747
Washington	AR	33.773	-93.6833
Still_Pond	MD	39.326	-76.0424
Blanford	IN	39.667	-87.5203
Carson_Valley	PA	40.4492	-78.4486
Lesterville	SD	43.0385	-97.5905
Avoca	MN	43.949	-95.6465
Naukati_Bay	AK	55.8801	-133.1992
Sweetwater	OK	35.4222	-99.9116
Harman	WV	38.9211	-79.5245
McBride	OK	33.9339	-96.6352
Everglades	FL	25.858	-81.3862
Loretto	NE	41.7634	-98.0816
Clintondale	PA	41.0199	-77.5199
Smithtown	NC	36.2326	-80.5711
Commerce	MO	37.1583	-89.4467
Kickapoo_Site_5	KS	39.6735	-95.6842
Fruitdale	SD	44.6692	-103.6955
Catharine	KS	38.9302	-99.2144
Greenview	CA	41.5471	-122.9185
McDonald	NC	34.5537	-79.1763
Viola	TN	35.5387	-85.8604
Nemaha	IA	42.5148	-95.0886
Utica	PA	41.436	-79.9592
Panola	AL	32.9477	-88.2674
Golva	ND	46.7347	-103.9829
Klingerstown	PA	40.6588	-76.6931
Seward	KS	38.1778	-98.7943
Venetie	AK	67.0206	-146.3741
Garber	IA	42.7444	-91.2621
Lilly	GA	32.1465	-83.8775
Steptoe	WA	47.0075	-117.3502
Rhodell	WV	37.6094	-81.3049
Hatch	UT	37.6493	-112.4348
Powhatan	LA	31.8738	-93.2032
Golden_Gate	IL	38.3589	-88.2046
Moskowite_Corner	CA	38.4464	-122.1944
Bennett_Springs	MO	37.7255	-92.8534
Hansell	IA	42.7578	-93.1041
Trommald	MN	46.5058	-94.0154
Clayville	RI	41.7734	-71.6854
Golden_View_Colony	SD	43.6954	-97.4487
McDermitt	NV	41.9903	-117.7209
Pattison	MS	31.8908	-90.8839
Los_Cerrillos	NM	35.4272	-106.1212
South_Amana	IA	41.7703	-91.96
Kokhanok	AK	59.4158	-154.7457
Plevna	KS	37.9717	-98.3095
Needmore	PA	39.8474	-78.1432
Dames_Quarter	MD	38.1697	-75.8895
Minneiska	MN	44.1973	-91.8757
Lindrith	NM	36.3173	-107.0459
Eggleston	VA	37.2871	-80.6227
Worton	MD	39.2718	-76.0933
Greycliff	MT	45.7588	-109.7799
Powell	TX	32.1128	-96.3236
Independence	UT	40.4108	-111.2958
Magnolia_Beach	TX	28.5568	-96.5465
Ouzinkie	AK	57.9223	-152.4674
Chinese_Camp	CA	37.8702	-120.4443
Acme	WA	48.7158	-122.2077
Penermon	MO	36.7909	-89.8301
Shade_Gap	PA	40.1803	-77.8662
Wopsononock	PA	40.566	-78.4495
Tingley	IA	40.8527	-94.1958
Davis	SD	43.2595	-96.9945
Love_Valley	NC	35.9872	-80.9836
Moyers	OK	34.3255	-95.6503
Beverly	IL	39.7946	-90.99
Deaver	WY	44.889	-108.5961
Falls_Mills	VA	37.2773	-81.3067
Scotts	MI	42.1941	-85.4137
Edesville	MD	39.1542	-76.2079
North_Buena_Vista	IA	42.6778	-90.958
Hanna	OK	35.2022	-95.8896
Nessen_City	MI	44.5202	-85.8729
Dexter	KY	36.7397	-88.2956
Kimmswick	MO	38.3655	-90.3645
Beaver	AR	36.4752	-93.7728
Oilton	TX	27.4693	-98.9672
Reightown	PA	40.6021	-78.3441
Ellisville	IL	40.6273	-90.306
South_Bend	NE	41.0022	-96.2474
Jennings	MD	39.6487	-79.1835
Copper_Hill	AZ	33.4379	-110.7516
Valley	WA	48.173	-117.7244
Smeltertown	CO	38.5524	-106.0085
Tuckers_Crossroads	TN	36.2066	-86.1676
Eagle	AK	64.7813	-141.1979
Willey	IA	41.9788	-94.8224
Eddyville	NE	41.0124	-99.6241
Rexford	MT	48.8998	-115.1714
Fort_Ransom	ND	46.5244	-97.931
Wilton_Center	IL	41.3516	-87.9565
Success	AR	36.4545	-90.7226
Appleton	AR	35.4185	-92.8724
Jansen	NE	40.1839	-97.0848
Cumminsville	NY	42.5706	-77.7189
Fargo	AR	34.9537	-91.1764
Ithaca	OH	39.9378	-84.5533
Fulton	SD	43.7288	-97.8226
Maeystown	IL	38.2267	-90.2331
Green_Sea	SC	34.1288	-78.9721
Orviston	PA	41.1073	-77.7533
Iron_Junction	MN	47.419	-92.6086
Bear_Creek	CA	37.2966	-120.4177
Cascadia	OR	44.393	-122.5027
Mitchell	IA	43.3202	-92.871
Holladay	TN	35.872	-88.1449
Chestnut	IL	40.0537	-89.1871
Tanacross	AK	63.3523	-143.4318
Picuris_Pueblo	NM	36.1995	-105.7133
Dixie	WV	38.2511	-81.1944
Stanley	IA	42.6419	-91.8122
Rhineland	MO	38.7205	-91.5175
False_Pass	AK	54.8416	-163.348
Sprague	NE	40.6266	-96.7446
Brookston	MN	46.8654	-92.6026
Bloomingdale	OH	40.3424	-80.8175
New_Elm_Spring_Colony	SD	43.4892	-97.8284
Shepardsville	IN	39.6018	-87.4265
Glenfield	ND	47.4551	-98.5664
Liverpool	IL	40.3901	-90.0023
Sun_Valley	AZ	34.9834	-110.0374
Girdletree	MD	38.0989	-75.4003
St._Paul	AR	35.8246	-93.7641
Morrison	IA	42.343	-92.6733
Lee_Vining	CA	37.9546	-119.1221
Faunsdale	AL	32.4576	-87.5938
Broadview	NM	35.2257	-107.8761
Bloomington	NE	40.0938	-99.0384
Wright	KS	37.7753	-99.8905
Pleasant_Valley_Colony	SD	44.0584	-96.4706
Caballo	NM	32.9806	-107.3075
Cache	UT	41.8309	-112.0053
Jolmaville	WI	46.433	-90.7498
Sombrillo	NM	35.9802	-106.0352
Raglesville	IN	38.8022	-86.9622
Taft	LA	29.9854	-90.4533
Hague	ND	46.0289	-99.9991
Rose_Farm	OH	39.7359	-82.0779
Lamont	WA	47.2007	-117.9049
Ethelsville	AL	33.4141	-88.2161
Medora	ND	46.9124	-103.5251
Luzerne	IA	41.9054	-92.1804
Peck	KS	37.4777	-97.3695
Hope	AK	60.8924	-149.6352
Lake_Santeetlah	NC	35.3636	-83.8664
Dodge	ND	47.3057	-102.2029
Puzzletown	PA	40.3794	-78.4915
Raymond	KS	38.278	-98.4143
Thurston	NE	42.1747	-96.7016
Sperry	IA	40.9572	-91.1557
Ashton	SD	44.9931	-98.4991
Dutch_Neck	NJ	39.4017	-75.2787
West	MS	33.1977	-89.7821
Parker	WA	46.5021	-120.4668
Worthington	WV	39.4568	-80.2635
Lynndyl	UT	39.5085	-112.3933
Katherine	AZ	35.2206	-114.5616
Skykomish	WA	47.7104	-121.3584
Alberta	MN	45.5749	-96.0504
Naomi	PA	40.111	-79.8464
White_Mesa	UT	37.4596	-109.46
Hoffman	OK	35.4888	-95.8447
Ohiowa	NE	40.4136	-97.4524
Manderson	WY	44.2698	-107.964
New_Miami_Colony	MT	48.1912	-112.2804
Pella	WI	44.7419	-88.8237
St._Helena	NE	42.8106	-97.2489
Nikolai	AK	63.0095	-154.3763
Hickory_Hill	KY	38.2877	-85.5679
Bunker_Hill	KS	38.8753	-98.6989
Lankin	ND	48.3147	-97.9203
Put-in-Bay	OH	41.6518	-82.8179
Pearl	IL	39.4597	-90.6237
Willow_City	ND	48.6047	-100.2933
Media	IL	40.7694	-90.8327
Corona	NM	34.2501	-105.597
Arthur	NE	41.5718	-101.6923
Baileyville	KS	39.8485	-96.1903
Rutherford	CA	38.4568	-122.4231
Ebro	MN	47.4942	-95.5411
Hutchinson	NJ	40.78	-75.1204
Thompson_Springs	UT	38.9636	-109.7037
Kingvale	CA	39.3204	-120.4387
Johnson_Prairie	OK	36.0791	-94.9759
Upper_Red_Hook	NY	42.0262	-73.8456
Adamsburg	PA	40.3124	-79.6543
Monterey	KY	38.4233	-84.8728
Cold_Bay	AK	55.2122	-162.7475
Hattieville	AR	35.289	-92.7813
Glen_Echo_Park	MO	38.7009	-90.2965
Summit	OK	35.6694	-95.4208
Bern	KS	39.9612	-95.9713
Pax	WV	37.9098	-81.2648
Taft	OK	35.7608	-95.5454
Lawtonka_Acres	OK	34.7789	-98.5305
Pine_Level	FL	30.8887	-87.1687
El_Castillo	TX	26.3348	-98.6391
Olive	OK	36.0225	-96.4766
La_Rose	IL	40.9786	-89.2349
Chillicothe	IA	41.0861	-92.53
Altoona	FL	28.9681	-81.6482
Westboro	MO	40.535	-95.3211
Milford	CA	40.1634	-120.3686
Birney	MT	45.4155	-106.4934
Du_Bois	NE	40.0346	-96.0466
North_San_Juan	CA	39.3719	-121.106
Furnace_Creek	CA	36.4277	-116.8747
Lake_Ellsworth_Addition	OK	34.8368	-98.3213
Ponca	AR	36.0287	-93.364
Rock_Creek_Park	CO	38.7011	-104.8347
Othello	NJ	39.4114	-75.3426
Woodlawn_Heights	IN	40.1184	-85.6968
Hope	NM	32.8159	-104.7371
Elk_Creek	NE	40.2883	-96.1269
Cordova	NE	40.7164	-97.3516
Lane	IL	40.122	-88.8558
Rulo	NE	40.0518	-95.4301
Sharon	ND	47.5974	-97.8994
Tatum	SC	34.6438	-79.5867
